,review_id,business_id,text,stars,visitfuture,visits
171956,727RotAUrVagyz3O4mQqZg,Xnwjo2TUu4AyGdmsxeG7OQ,"If you like Dim Sum you must only go here for lunch. Reason; that's when the
 Dim Sum is prepared fresh and brought out for you to choose.

If you go there after 5, and order Dim Sum, it's going to be the old Chinese saying;

""We reheat it, when you want to eat it"".

It won't be fresh.

On the positive side, they are open very late night, like till 6am, so you can take the gang for late night, However, order something they can't reheat.",2,0,3
171957,eg5iLfLIfChlPLoTTob6QA,Xnwjo2TUu4AyGdmsxeG7OQ,The food was good but everything except for the shrimp balls were cold. There are better dim sum here in Las Vegas,2,1,5
171958,AJVJzDcdhquIf7lDIW7QCA,Xnwjo2TUu4AyGdmsxeG7OQ,"Crowded and busy most of the time, but there is a reason: it's because it's great. Authentic Chinese food and great company if you go with the right people. Lunch time is especially popular, also because the dim sum is freshest at that time. 

All you have to do is tell the people pushing the carts which food you want, and they mark it down on your check and give it to you. You can't just take off the food from the cart, they wouldn't be able to write it down on the check if everyone did that. The Chinese ladies seem very friendly and want to let everyone try the food, and the men working are very quick and get the job done. 

I highly recommend this place because it also opens quite late, so if you're in the mood for something to keep you satiated, I definitely would go to this place.",4,1,7
171959,xk7M190ppaEtQ_JOdqxWdQ,Xnwjo2TUu4AyGdmsxeG7OQ,"Ok I thought this place was good, but I just saw on the News that this place was closed down by the Southern Nevada Health District Today.  Cockroach all over the kitchen and spoiled food were found .... yukkkk guess I won't be eating here ever again",1,0,9
171960,AegYN6f-3kZkMwS9Mc_nTA,Xnwjo2TUu4AyGdmsxeG7OQ,"Wow I was there a few weeks ago and I didn't feel too well after.   This explains why.

http://www.jrn.com/ktnv/news/dirty-dining/Dirty-Dining-Cathay-House-in-Chinatown-261931831.html?lc=Smart",1,0,6
171961,XrJ9tFLtlbTKwEcJrGo3Ew,Xnwjo2TUu4AyGdmsxeG7OQ,Dirty Dinning....enough said,1,0,2
171962,I6CvLUQZoTmq5x9UDIDLXg,Xnwjo2TUu4AyGdmsxeG7OQ,"Go To: DIRTY DINING: Cathay House in Chinatown.

This report will make you SICK, Please view first.

The Health Dept. should have the Food & Beverage permit cards revoked from the employees or personally fine them for the violations too. This is an incentive for the restaurant and the employees to do their job responsibly. duh.",1,1,4
171963,jH_FsfaudOvVbCJBoigqVw,Xnwjo2TUu4AyGdmsxeG7OQ,"Best dim sum in Vegas.  Biggest and tastiest chicken feet in town, Ono taro, crispy roast pork and more. The atmosphere is loud and pots are clanging, and that adds to the ambiance.",4,1,9
171964,A8GNngKo85fktu2DVvra6w,Xnwjo2TUu4AyGdmsxeG7OQ,Disgusting! I think the health board shut them down for being infested with roaches and mold they also found slime and maggots on the cutting boards. This is not surprising as I was taken on a business lunch here a few months ago and a baby roach came off of one of the plates and was crawling around on the table! When we called the manager over he said it was a bug from outside and that they can't help that. Yeah not cool. obviously where there is one baby there is 1000 more. Sick sick sick.  They will re-open and still be disgusting.,1,1,4
171965,QvRltI1oBSPuwUIbFQ9nVQ,Xnwjo2TUu4AyGdmsxeG7OQ,Food was delish! Loved every last bite of my fine dinner. Sadly I read everyone's reviews and see why they would get a bad rating...but not because of the food....the dinning area is really dated and needs improvement.,5,1,8
171966,QRsteXaAlefs5yStxPww4Q,Xnwjo2TUu4AyGdmsxeG7OQ,"Good place for traditional Chinese dim sum. The decor could use an update but they make good food. Take advantage of their $2.49 any dim sum dish, Monday - Friday.",4,1,6
171967,ZQfAvuNdKiVCKf0nG2epMA,Xnwjo2TUu4AyGdmsxeG7OQ,"- The food is good. Not the best dim sum I've ever had, but good enough to keep me satisfied. 

-Service is good. We wanted banh uot with tom, but we didn't see any carts with it. 
The manager came over and asked if we were okay and we asked for what w",3,0,5
171968,2B94QjDwbyLT41MI2JpKRw,Xnwjo2TUu4AyGdmsxeG7OQ,"I don't know why this place only averages 3 stars. This is my second visit here. It's become my go to place for fast, friendly, and really tasty dim sum while visiting Las Vegas. Did I mention friendly service. Saying ""Thank You"" really goes a long way and truly adds to your dining experience.

I pretty much order the run of the mill dim sum. Shumai, Hargow, BBQ pork Chow Fun, steamed pork buns, pan fried noodles, etc. You get the idea. All of their dishes. DELICIOUS!

Price is pretty inexpensive too. $30 incl tax and tip for 2 people and we ate a lot 

So, try them out the next time you're visiting Sin City. Worth the 10 min drive off the strip.",4,1,6
171969,LGTP-ARESFnpkB5c3KSTtA,Xnwjo2TUu4AyGdmsxeG7OQ,"They should be ashamed to even call this a dim sum restaurant. All the food here is cold and greasy with absolute no flavor. I don't suggest coming here whatsoever. After reading further reviews, I really question how they prepare the foods. And not to mention, the wait was pretty long. 

They are very slow. Only 2 carts running with barely any dim sum. I've never been to a dim sum restaurant where I have to wait 10 minutes for a cart to come by my table. The restaurant isn't even big! 

The restaurant is smart though. They are doing a promotion where it's half off all the dim sum dishes. Hmmm I wonder why?? Because this restaurant is awful. They do this to lure people in and show that there are actually a lot of people. When I first came in the restaurant, I was thinking it must be good because there are so many people here, but I was fooled. 

I repeat. DONT. COME. HERE. 
Don't let crappy food ruin your lunch/dinner like it did to mine.",1,0,7
171970,2w_UgNOGBptK3inzV8EpSg,Xnwjo2TUu4AyGdmsxeG7OQ,Dim food is decent only thing is most of their food is cold which is a no no for me. The service was a bit slow maybe because we were in the other room but still. Had a group of 6 ppl with me and the price is great for everything 2.50 per plate ! That's definitely a plus.,3,0,8
171971,H7vJE1_JovfhQaZoNPvWjg,Xnwjo2TUu4AyGdmsxeG7OQ,"I love love love Chinese food. I have friends who own a Chinese restaurant in North County (San Diego) -  their food is spectacular, and their customer service is second to none. I've come to expect similar experiences wherever I choose to dine.

However, during a recent trip to Las Vegas, my expectations were, for lack of a better term, pissed on! My friends decided to have dim sum at Cathay House Chinese Cuisine. They claimed that this place served good Chinese food. I've come to decide that they lied to me!

Dining here was an absolute WTF moment for me. For one, the food was subpar. The rolls were not baked fully, and the chicken feet lacked flavor, yet were swimming in suspicious looking sauce. My sweet and sour chicken was neither sweet nor sour - the cook apparently could not be bothered to put sauce on my dish. I will say their noodles were . . . edible, but a little salt would have gone a long way.

The food aside, the piss poor customer service was criminal! Apparently, the staff at Cathay have clearly designated roles from which they would not deviate. Every time I'd ask a food server for something, they'd tell me, rather rudely, ""That's the waiter's job, not mine."" Twice when we asked for more water, we were told everyone at the table already had a glass (did the service staff not notice our glasses were empty? We were in a desert, and needed our hydration!). My favorite WTF moment came when I asked for a fork. I got a baby-sized plastic fork to use instead. Did I fail to mention that any request we made was ""honored"" with dirty looks?

My friends were horrified, I was pissed, and the pennies we left behind as a tip hopefully conveyed our displeasure with Cathay House of Chinese Cuisine. The entire staff (save for the cashiers) need some training in cooking and customer service.",2,1,10
171972,sRmKKzadTKk7SiDfvGLEWw,Xnwjo2TUu4AyGdmsxeG7OQ,"Cathay house conveniently offers up dim sum everyday until 5pm (they close at 5pm every day) and we were also informed that specifically on weekdays, their dim sum is offered at special discounted prices.

We arrived at about 3:45pm on a Sunday and the place was pretty empty, except for another table of 3 sitting by us. The server promptly rolled out a steaming cart and we began ordering. There were a few other items that we wanted to order that weren't in the cart, but we were able to easily and quickly place a special order for them. Unfortunately one item came out cold, (radish cake) - I didn't mind flagging her down to ask her if she can warm it up for us, but it is kind of a turn off that it came to us cold.

My favorites:
- Sui Mai was fluffy, tender, moist and very flavorful. Super addicting. 
- BBQ steamed buns (white bao) - lots of bbq pork filling and the white bao buns were soft and fluffy.
- BBQ pork buns (glossy buns) - The filling was very minimal, but it tasted great. Also, the buns were soft and sweet. 
- Fried shrimp balls served with 
sweet mayo came out hot and crispy. They weren't the best, but I still enjoyed them. 
- Chicken feet had good flavor and they were meaty. 

These were edible but not my favorite: 
- Har gow - the clear wrapper was too thick and chewy. The shrimp filling flavor was alright, but it's not my favorite version of har gow. 
- Rice noodles with shrimp - these were dried out and overcooked.
- Radish cake - came out cold, mushy, and oily. Not served with crispy edges like I'm used to. 

Our overall dim sum meal was filling and satisfying. We would return, but only if we are craving dim sum on a random day after 3pm. Other than that, we will continue to make our way out to KJ Dim Sum - they still hold the throne of best dim sum in Vegas!",3,0,3
171973,j_W5wy-ZVprx4WnGFnfXeQ,Xnwjo2TUu4AyGdmsxeG7OQ,A very good Chinese restaurant!  One of the best dim sum we have had and the noodles and fries rice was perfect.  Family loved it. If you want good chinese food in Vegas  Cathay house is the place to go.,5,1,6
171974,BDZkYXQSDeBOWn9Yd3hd3w,Xnwjo2TUu4AyGdmsxeG7OQ,"Early August i was in Vegas!  Chose this Cathy restaurant because we was craving for Chinese food! I got to say the SERVICE is SUCK!!! From waitress to waiter and as well the manager!  everyone was RULE!!!!
Will never come back!  They need to train their staffs!!! On top of that they are dirty!
We just ask simple things like refill water, ask for utensils, unacceptable service!!!",1,0,8
171975,RpC0bnUisDD6h47EKIaNVg,Xnwjo2TUu4AyGdmsxeG7OQ,"Went for dim sum today and their dishes were on point!  7 plates for $26, not bad at all.  Service was really good as well! :)  I will definitely return!  A lot better than the dim sum restaurant in Henderson..",4,1,9
171976,oAgIPvjW1pbbjYRznkdDdA,Xnwjo2TUu4AyGdmsxeG7OQ,"Very average and greasy Dim Sum in a very loud and disorganized atmosphere. Cart ladies were hard to flag down. Plate of noodles we ordered were taken back to kitchen to be microwaved.  We also tried their Xiao long bao -- Shanghai soup noodles -- and instead of being filled with ground pork, they were filled with some mysterious gray paste that was inedible and nasty.   We left kind of creeped out and pledged not to return.",1,1,5
171977,jPhwOSbUGYAmOH9TJ2b6nw,Xnwjo2TUu4AyGdmsxeG7OQ,We always like going to this restaurant when we visit the town .We were seated promptly . Service was good .Their roast pork was nice and crunchy and the meat was lean . Their pork buns could have used a little more sauce. Their shrimp balls were excellent . Hard gow was also good . We had their rice porridge which was flavorful.,4,1,6
171978,yiVLsD4Ve60Q9-_wHRuJaA,Xnwjo2TUu4AyGdmsxeG7OQ,"Alright, I am a huge fan of the food but the place scares me a little after finding it on news channel 13.  I know places in Chinatown are always getting hit and they usually clean up their act but sometimes entropy kicks in and you're risking it. I'm trying to focus on the food here.

I went for dinner during the week and during dim sum on the weekends.  I prefer this place during dim sum, it is a huge 180.  They are kind enough to let your order off the menu if you have weekend favorites and it's like Tuesday night, which is very nice.  We got their roast duck, calamari, Chinese greens in oyster sauce, and the crispy pork. OMG that crispy pork and dipping sauce, I can't remember what the sauce was but it was good.. and the pork! Crispy skin on the outside, juicy and tender on the inside.  Great family dinner.  I just hope this place stays clean, if I weren't a little scared I would have given it another star.",3,1,6
171979,myNjX3ZfpQbx9f9TmN8scA,Xnwjo2TUu4AyGdmsxeG7OQ,"I was a little scared coming here after seeing them on Dirty Dining. But whatever the whole Chinatown been on that segment.

So I came here around 1 am and it was completely empty. The guy sat us down and gave us menu. I spoke to him in Chinese and he was nice enough to give us the dim sum menus. We ordered steamed pork buns, chicken feet, shui mui, Crispy pork, walnut shrimp, Hong Kong style chow mein, and salt and pepper shrimp. 

Everything was good but just salty and I bet plenty of MSG. Well I mean what do you expect from a late night Chinese food place like this.

Overall service could be a lot better and food is alright.",3,1,9
171980,uuha6HevjDiWtzk3bRqotA,Xnwjo2TUu4AyGdmsxeG7OQ,The best dim sum I have had in Las Vegas and I am not a big fan of the type of food. In the restaurant they bring the cart around that is loaded with all types of different dishes and you select what you like based on how it looks.  I was good at eyeing the flavorful - it was all very good!,4,1,5
171981,o0e2kcO4Qmv3nDzivGvRxg,Xnwjo2TUu4AyGdmsxeG7OQ,First time having dim sum in Vegas. Not too shabby!!!! Looks ghetto from the outside but inside is much better. Bathroom...typical Chinese dim sum restaurant. The food's good! not bad and not amazing. We only had the dim sum we didn't get to try the entrees but we saw other customers had ordered them and it looked bomb! We were satisfied :) price is fair and service was excellent!,3,1,3
171982,kzoQ-qvCQGNpoFSUK2J1MQ,Xnwjo2TUu4AyGdmsxeG7OQ,"Their dimsum is the best i've tried in Vegas, especially the crabs. Prices are just right too.",5,1,5
171983,RbxBPPl83BYXBqRmnfzWsw,Xnwjo2TUu4AyGdmsxeG7OQ,Pretty good dim sum but the place is a little small.  Would definitely come back again. K,4,0,4
171984,hKF8YpjB3YBm2KJSDldZjg,Xnwjo2TUu4AyGdmsxeG7OQ,"went there 2 wks ago and the sign said closed for renovations,but actually it was closed by southern nevada health inspectors for gross violations. Another thing, once they open again for business you need to bring some earplugs because the place is so noisy from customers shouting and loud talking even with the food in their mouth. I am not going back there anymore to eat.",1,1,4
171985,Dnka8PdVSKuwa3NIXzAp1w,Xnwjo2TUu4AyGdmsxeG7OQ,I ate here on a Saturday afternoon with a friend and it was so much fun. The people in this place were very friendly and we felt really welcomed. That really goes a long way since we Americans are a minority here in Chinatown and not always made to feel welcomed. My favorite dish was the shrimp balls...yummy !!  I can't wait to return !,4,1,8
171986,x65UrHEajna7-KkMO1K1Jg,Xnwjo2TUu4AyGdmsxeG7OQ,"What the hell... Drove there today and they were closed?!?! The sign over the restaurant was taken down... So confused and sad, this was my spot!!!! I hope it's just temporary for construction. Anyone have any insight?",4,1,6
171987,3VW69h4goWTdisCi9qscNQ,Xnwjo2TUu4AyGdmsxeG7OQ,This place has officially closed. It's now The Jade with brand new owners. Slightly remodeled but you can barely tell. Hope most of the money went to the kitchen to clean it up,1,1,9
171988,zdLb-g-9_1LgxAa-3cOXOQ,Xnwjo2TUu4AyGdmsxeG7OQ,"Came here for Dim Sum today, and noticed the name has changed. It is now called The Jade. 
There are quite a lot of variaties. And the food is not bad at all. It might not be as good as some places in LA. But I think the  food is pretty decent. Service is okay. It is worth to give it a try.",3,0,8
171989,WbCKBSB_fDMEJyLSnRcIrA,Xnwjo2TUu4AyGdmsxeG7OQ,"This place is a joke. It use to be way better until they changed ownership. I wouldn't recommend anyone to go here. 

I went there with my family. Honestly we were sat down and asked what we wanted to drink, all we wanted was water.  It took 20 min and me asking again for our water. They never even gave me a menu when I asked for one. So we left. Absolutely shut this place down doesn't deserve be open.",1,0,2
173004,Jd-CxdnCQVQyigGJrJKGmA,RKI9xvPSuI6mWXMjfdnjXw,"We recently moved into the neighborhood and decided to give this place a try. Since my husband is a picky eater, I decided to order take out in person for the first time. Service was friendly and efficient. Good knowledge of the menu and answered my questions nicely. Unfortunately, I didn't catch his name. Very helpful with special orders. Everything was fast, fresh, tasty, and most importantly, correct. We will be back and we are looking forward to trying the delivery.",4,0,5
173005,WItfFGcLELTrK8Qd-oktAQ,RKI9xvPSuI6mWXMjfdnjXw,"This place is great. I found them via Eat24. Since my first order, I've had no complaints (other than when they ran out of my drink :( ) But otherwise, all blue skies!! It took a while to get my past order, but no complaints. The food tastes amazing and authentic. And in my recent order, they even added an extra egg roll, a crab rangoon, egg drop soup, and another fortune cookie! Talk about good fortune!
How awesome are these guys?
Pretty dang awesometastic!

Keep it up,
Heather G",5,1,6
173006,p7cdAuJrYWR-vRF5GnlixQ,RKI9xvPSuI6mWXMjfdnjXw,Delicious.....definitely a hidden gem. They really should move closer to the strip. Tourist it's worth the drive :-),5,1,10
173007,zGSNzU8wp8Rv5Ue6pi4KPg,RKI9xvPSuI6mWXMjfdnjXw,"WOW...What a find!  I just didnt feel like cooking so I went online  for delivery.  We got Orange chicken (enough for 3 people)  an order of Lo Mein (again, enough for 3 people)  Egg flower soup, fried rice (yup, enough for 3) egg rolls.......And every single thing was so tasty.  It all tasted so fresh and it arrived hot and ready to eat...which we sure did.  So the 3 of us ate and had left overs for $25.  

Oh and Eat 24 said delivery would take about an hour, but it arrived in 30 minutes.

Will definitely order again.....Off to eat my fortune cookie with a hot cup of tea........Happy Eating All !",4,1,6
173008,#NAME?,RKI9xvPSuI6mWXMjfdnjXw,These guys are great. Awesome prices and delicious food. Always on point.,4,1,9
173009,YhIQABvQh39EEdJf-LSIOA,RKI9xvPSuI6mWXMjfdnjXw,"I was on the Eastside late one night way out in BFE Sunrise Manor visiting a friend. We grew hungry and were craving Chinese/Mandarin food. I looked up Yelp and found Mandarin Express. 

I am glad we did because the service, delivery and food was Outstanding! 

We ordered crab rangoons, war won ton soup, honey walnut shrimp, orange chicken, beef and broccoli, and house special chicken.

The food was very hot and fresh upon delivery which was Fantastic, they don't mess around with delivery. lol

A full belly is a happy belly :)",4,1,10
173010,muMIWcoNuWBUwPPhpz04aA,RKI9xvPSuI6mWXMjfdnjXw,"Best Chinese food on the East side of Las Vegas. Healthy and very generous portions  the people who work there are very nice. My favorite is their wonton soup, seriously best soup ever!!! The way they make it is delicious and warms my stomach, especially on my sick days. My family and I usually order from here twice a month and have never been disappointed. When we order delivery they are fast and the food always gets here hot and fresh.",5,0,9
173011,kHP9K9fI0u5CaBjQ-fhwNg,RKI9xvPSuI6mWXMjfdnjXw,Don't let the location or aesthetics of this place fool you... The food is great. They have plenty of traditional options and even a few Thai and curry choices as well. Service is always great and the good comes out quick!,4,1,7
173012,0_fk8ukh73UV5pNULHww1g,RKI9xvPSuI6mWXMjfdnjXw,Delivery.   They overload on the veggiesi unless you order beef no broccoli.  Higher prices than the quality of food .  Really nice girl takes phone orders .  Delivery driver quicker than their eta usually.  But overall  fair-good.  We order from there often (mostly due to lack of options ) but more often than not are pleased when we do.,3,1,10
286128,Fk6cpiKvtaTtMJq77Lx8dQ,tcSgN0K3KhgVSSmHOLSWjQ,Flavorless lo mein and almost out dated beef (it tasted and smelled funny). Shrimp friend rice was edible but not the next day. The egg drop soup had a metal flavor to it like it had been canned for years =P,1,0,10
286753,C_WQ8Vh9Wr_OYMoYN1g5lA,7VDrYNPhDKFURZbK4MRi8w,"Love the Teriyaki Bowl w/ chicken.  My husband always orders their Hot & Sour Soup and Garlic Chicken.  Egg rolls are more like spring rolls and I don't really care much for them.  Their Egg Foo Yung is decent enough, but can be a bit greasy.  Prices are average I suppose for carry-out Chinese.  Not great, but definitely good.  Be sure to add your coupon if ordering online because they WILL NOT offer it to you over the phone.  :)",3,0,9
286754,AvJY4a1zZ-fWnxO2RuUDSQ,7VDrYNPhDKFURZbK4MRi8w,"We originally loved this place, but have noticed lately that their service is going downhill.  They had online ordering/menu available, but turned it off.  When you ask the woman at the restaurant she tells you to just call in your order.  Problem is that you can tell her you'll be there in 10 minutes and they don't start the food until you arrive.  Kind of defeats the purpose of calling ahead.  Grumpy service = loss of customers = loss of $.  If the service isn't good it doesn't matter how good the food is for us.  We will be shopping around the area now for a new 'regular' Chinese take-out restaurant.  What a shame!",1,0,6
286755,aDYqAv04CFdEnZ2mg_xrHg,7VDrYNPhDKFURZbK4MRi8w,It is a very good chinese fast food and good price. Sweet sour soup is very good   I will be back soon!,5,1,8
286756,DrMfzHBvFgNp69ZR4HfE9w,7VDrYNPhDKFURZbK4MRi8w,It's ok. its a good price for what you get it's about the same price is Panda. it's definitely a hole in the wall,3,0,5
286757,PuIwwfEmcoha07hufiFm2Q,7VDrYNPhDKFURZbK4MRi8w,"This review is going off of a catered event from Red Shrimp we had recently at work.

I've heard up and down reviews about Red Shrimp.  The reason my work went with this place for our luncheon was because of their ad placed in one of the local papers.  It had coupons for some extras with qualifying orders.  I'm guessing we got a decent deal for the food to feed 60+ folks.

The food from Red Shrimp however?  Kinda MEH.  Very MEH.  Not my favorite type of hole-in-the-wall Chinese food that I like.  Maybe it was in the execution?  Maybe it was because it was delivered and not eaten at the restaurant?  It just wasn't that great to me.  The food from Panda Express I think I even like more.

Here's the dealio:

-The lo mein was OILY.  Like greasy.  Greasier than usual.  Very slick going down, not yummy.

-The egg rolls were pretty basic.  Possibly store bought and just fried.  But damn was the ginger strong in them.

-The beef broccoli was average.  It wasn't bad, but it wasn't stellar either.  It's what you find at any Chinese restaurant here.

-The sweet sour pork was hard!  Might have been overfried or stood too long before serving.  There were bits of pork in there that were difficult to chew.  Taste was ok, but damn did I have a lot of onions to go through.

-Main saving grace was the chicken fried rice.  This was the best thing on my plate(s).  That in itself was pretty yummy, but how hard is it to mess up fried rice??

If we were to have our work luncheon catered again by Chinese, we would probably decide to go somewhere else.  The food from Red Shrimp was really under par and not of the best taste.  You guys need to step it up!",2,1,6
286758,Q6ZT8PBlZl1-6qQAfJFEYA,7VDrYNPhDKFURZbK4MRi8w,"It's an okay place. Not great but that bad. I would come here again.  
We got teriyaki chicken, shrimp and beef. And also shrimp with vegetables. 
I will say that the portions are huge!! My teriyaki I had to take it home and ate twice that day because there was so much. So that's great! The food is worth the money. 
The shrimp with vegetables was pretty yummy and I loved the meat in the teriyaki but their sauce cannot be called teriyaki. It did not taste like teriyaki at all and I didn't really like it. But the plate was good and I would actually order it again. 
Wasn't the best food but decent food. 
What I thought was really rude was that the lady brought us the wrong order to our table. We were hungry so we were gonna start eating. And she came over and took all the food without saying anything. So we were so confused. 
I don't mind that the order was wrong but she could have said why she was taking our food. Or even a simple ""sorry"" would have been fine. 
But overall I would come again.",3,1,4
286759,g0Wz6NrF1jQ-bijk4doOOQ,7VDrYNPhDKFURZbK4MRi8w,"this place was phenomenal. omfg talk about a orgasm in your fricken mouth!!!!!    we hade a HUGE order and they were fantastic 

the order arrived hot and fresh  and so quick. we had ordered 8 entrees  and got a free walnut shrimp  that all came with 3 containers of white rice and we also had a order or house lo mein and house fried rice! 

they send TWO drivers to carry it up the stairs and brought it it these huge boxes and I was SO surprised with the amount of food we ordered nothing spilt nothing got squished and they gave us SO many cookies and utensils and soy sauce omg we will be ordering this next Chinese party we have again VERRY soon !!!!",4,1,9
286760,yHCzLzh5m6AXNRH7oawMgw,7VDrYNPhDKFURZbK4MRi8w,"Ok so it has been a very long while since my last visit to the Red Shrimp Co due to bad past experiences. This night I had an all girl sleepover and we were hungry due to the party favors. We wanted Chinese, we were craving Chinese so it had to be!

What we ordered:

crab rangoons, egg rolls, cashew chicken, garlic shrimp, sweet walnut shrimp, shrimp in lobster sauce, pepper beef, house fried rice, house lo mein, orange chicken.

It took two delivery people to carry the two heavy boxes of food. We had a mini Chinese buffet going on in my Condo :) You must go and look at the photos I uploaded for this review!

Ok so the service was excellent, the food was hot and fresh! Everything was delicious especially the honey walnut shrimp. Our only item that we did not care for was the shrimp in lobster sauce. No flavor at all and it was super runny and unappealing. 

I am happy to say that this last experience has bumped the Red Shrimp Co up to a 4 star rating which is a huge jump from previous ratings. 

This will be one of our reclaimed spots for Chinese take-out and delivery. However I won't hold my breath because their track record is NOT consistent! 

Mmmmm yum yes!",4,1,7
286761,h6_YNZQ16BAQqt8lo6gLyg,7VDrYNPhDKFURZbK4MRi8w,"I love love LOVE this place. I've been a frequent customer here for a little over 2 yrs. Shrimp is always so plump and sauces are amazing. My favorites here are, kung pao shrimp, vegetable soup, and vegetable shrimp. The lo mein is also top notch :)",4,0,5
287337,ZUS4wg49-BDrerFrTB0F9Q,2Dbg35sPSGmZGcbBVNa9dA,"There were plenty of seating, nice decorations, and service was fast.

The reason why I took off a star is the portion size are a little on the small side. Between the 7 of us, we ordered about 5 different dishes with extra rice and usually at most places, it's enough but not here.

The pad thai, green curry, and papaya salad were delicious. I was satisfied with the taste of the food. My taste buds were giving me high fives. I believe this is primarily a Thai restaurant so get Thai dishes and NOT the Chinese. One of the stir-fry dishes we ordered was meh.",4,1,10
287338,Ocu7QHt-hpXoWQVQDWj_qA,2Dbg35sPSGmZGcbBVNa9dA,"Unmistakably Kung Fu Thai is a hidden gem amidst the easily overpriced Asian cuisine in Las Vegas. Step one to finding delicious and affordable food in Vegas is to get off the strip. So, that's what my family and I did by coming to this restaurant, located in Vegas' ""chinatown"" or along Spring Mountain Road. 

Come here a little before the usual dinner rush on weekends about 6 o clock to avoid waiting. Right after we arrived, multiple parties came and had to wait for a table because the whole place filled up so quickly. 

You must try the garlic beef, pad thai, and papaya salad. Each dish was executed well and the food was brought out fairly quickly. 

My family ordered 5 dishes for 5 of us and there was still some left over. The total came out to be under $60 which is really not bad at all. 

This place is now on my list for some good Thai home cooking if I'm ever sick of the buffets and sky high prices on the strip. 

P.S. Check in for a free drink, +$1 if the drink is Thai iced tea!",4,1,7
287339,wf2RitY62vZ-BDgtrsOrzg,2Dbg35sPSGmZGcbBVNa9dA,"Delivery was fast thats the only reason for the 2 stars, food was about a 1.

Pad thai seemed like the noodles were cooked yesterday, the veggies seemed like most came from a can and what was fresh was brown and wilting, the soup seemed way to sour, like it was about to turn. What a waste of 30$$",2,1,7
287340,u2TQLgowtYcLbfALB_wc6Q,2Dbg35sPSGmZGcbBVNa9dA,I like this place. Service is fast and the food is good. They have a great variety of Asian styles. I like their lunch specials which are really cheap and you get a lot for what you pay for. I come here twice a month.,3,0,9
287341,SryLgw7hj_33TSTsv7YlkQ,2Dbg35sPSGmZGcbBVNa9dA,"I'm from Fresno so majority of my reviews are compared to the food in my hometown. I would have to say the food was good but it's not great. The quantity was pretty small for the price. I felt like the place is a bit small? Since my neighbor's back is only about half a foot away from mine. Maybe a little rearranging of tables might help with rooms. Our server was nice but from my experience I don't recall him checking up on us. I think we waved and called him to us. Cups of water were small and we never had a refill. My gf had to drink my grandma's cup of ice water since they never refilled our cups for us. I would honestly give it a 2.5 stars but I can't so I'll round up that half star. Little improvement with service, you'll get there.",3,0,7
287342,db5BHhSyCXN1lRH_ZrFsIA,2Dbg35sPSGmZGcbBVNa9dA,"Kung Fu is my go-to Thai place in Vegas whenever I feel a craving for some Thai food. I feel like whenever I take a bite of their food, this is what Thai food should taste like. Their Chinese food is pretty good too, although it may not be as authentic as a normal Chinese place, they serve some good Chinese food here as well.

I've been coming to this place with my family for a number of years now. I always love coming to this place for the food and I enjoy chatting with some of the waiters. It's friendly for family, and large parties if necessary. 

My favorite things to eat from here are the pad thai, pad se ew, and general Tso's chicken. Kung Fu gets pad thai correctly and cooks their pad se ew well and both have flavor. Their general Tso's chicken is sweet and has a slightly spicy flavor to it and this is best eaten at the restaurant so it is still crispy when you eat it! I have ordered their curry, vegetable dishes, tom kha soup, and I enjoy them all!

Don't be scared to try this place, it will not disappoint. A lot of people enjoy coming here and you will soon find out why.",5,1,8
287343,275KebP2q9NocifGgULleA,2Dbg35sPSGmZGcbBVNa9dA,"Yes, this place is as good as it gets. All our friends come in from out of state and always want to come back to Kung Fu's for their wonderful food. Always a great food experience. The staff is exceptionally attentive. A must try!",5,0,10
287344,waOaC7MfapC8P-agDem9IQ,2Dbg35sPSGmZGcbBVNa9dA,I love the pad thai it's so yummy and their thai iced tea is too bomb  the best thai food I ever tasted,5,0,7
287345,5uMwgC9Cn8X1XAcNwvP7ow,2Dbg35sPSGmZGcbBVNa9dA,"BEWARE BEWARE BEWARE......Ok so this place is my favorite place to go for good Chinese food fix. Whenever I'm craving tum yum chicken soup spicy number 5 and chili mint chicken spicy number 10 with a side of half order of egg rolls. Absolutely delicious atleast until the day I picked up my food as a to go order. I live near red rock and I had to drive all the way across town for my Chinese food so you know it must be good. Anyway I picked up my order got back home, I went to taste my tum yum soup and it had a roach floating at the top of my soup. I could have died. I drive back across town and returned it to the restaurant, they told me that the cook must've thought it was garlic and accidentally put it in my soup.... Wow I wonder if this happens often??????  CHECK YOUR FOOD!!!!",5,0,6
287346,ksG2VasJecVY9t4puLakEA,2Dbg35sPSGmZGcbBVNa9dA,If you find yourself eating here don't.  Walk across the street to krung Siam.  That being said it was clean.  papaya salad was the only thing worth mentioning.,2,1,10
287347,eQwq_SAtNUAv6vpRLaoFcA,2Dbg35sPSGmZGcbBVNa9dA,Went here because Krung Siam across street was closed. Should have kept driving... bad bad bad.,1,0,9
287348,_KiOMA7tnNviupdSZB8obw,2Dbg35sPSGmZGcbBVNa9dA,Always good and great lunch specials.,5,1,9
